"DISEASE";"DISEASE_DESCRIPTION";"WHO_zone";"YEAR";"Total_Cases";"ANTIGEN_DESCRIPTION";"ANTIGEN";"Target";"Doses"
"TTETANUS";"Total tetanus";"EUR";2020.0;60.0;"DTP-containing vaccine, 1st dose";"DTPCV1";5701010.0;5252498.0
"TTETANUS";"Total tetanus";"EUR";2020.0;60.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";2077871.0;1633656.0
"TTETANUS";"Total tetanus";"EUR";2020.0;60.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";5054917.0;4267260.0
"TTETANUS";"Total tetanus";"EUR";2020.0;60.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";7758228.0;6715092.0
"TTETANUS";"Total tetanus";"EUR";2020.0;60.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";8559570.0;7787157.0
"TTETANUS";"Total tetanus";"EUR";2020.0;60.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";7570499.0;7052620.0
"TTETANUS";"Total tetanus";"EUR";2021.0;43.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";7079201.0;6676951.0
"TTETANUS";"Total tetanus";"EUR";2021.0;43.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";7381174.0;6907849.0
"TTETANUS";"Total tetanus";"EUR";2021.0;43.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";7715544.0;7401686.0
"TTETANUS";"Total tetanus";"EUR";2021.0;43.0;"DTP-containing vaccine, 1st dose";"DTPCV1";4539980.0;4498744.0
"TTETANUS";"Total tetanus";"EUR";2021.0;43.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";2730263.0;2315557.0
"TTETANUS";"Total tetanus";"EUR";2021.0;43.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";5046243.0;4719768.0
"TTETANUS";"Total tetanus";"EUR";2022.0;58.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";2070322.0;1677822.0
"TTETANUS";"Total tetanus";"EUR";2022.0;58.0;"DTP-containing vaccine, 1st dose";"DTPCV1";4111823.0;3951118.0
"TTETANUS";"Total tetanus";"EUR";2022.0;58.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";7217015.0;6804545.0
"TTETANUS";"Total tetanus";"EUR";2022.0;58.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";8075407.0;6736334.0
"TTETANUS";"Total tetanus";"EUR";2022.0;58.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";8152068.0;6894711.0
"TTETANUS";"Total tetanus";"EUR";2022.0;58.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";5356739.0;4620150.0
"TTETANUS";"Total tetanus";"SEAR";1999.0;6444.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";40805988.0;27968732.0
"TTETANUS";"Total tetanus";"SEAR";1999.0;6444.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";32535243.0;30096869.0
"TTETANUS";"Total tetanus";"SEAR";2000.0;11554.0;"DTP-containing vaccine, 1st dose";"DTPCV1";10232956.0;10242089.0
"TTETANUS";"Total tetanus";"SEAR";2000.0;11554.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";35693906.0;35266004.0
"TTETANUS";"Total tetanus";"SEAR";2000.0;11554.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";34857068.0;28292055.0
"TTETANUS";"Total tetanus";"SEAR";2001.0;7722.0;"DTP-containing vaccine, 1st dose";"DTPCV1";10615202.0;9535089.0
"TTETANUS";"Total tetanus";"SEAR";2001.0;7722.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41987363.0;34403805.0
"TTETANUS";"Total tetanus";"SEAR";2001.0;7722.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";35996867.0;34437478.0
"TTETANUS";"Total tetanus";"SEAR";2002.0;14160.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";36195405.0;29560166.0
"TTETANUS";"Total tetanus";"SEAR";2002.0;14160.0;"DTP-containing vaccine, 1st dose";"DTPCV1";11275121.0;10197611.0
"TTETANUS";"Total tetanus";"SEAR";2002.0;14160.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36405278.0;34179976.0
"TTETANUS";"Total tetanus";"SEAR";2003.0;7112.0;"DTP-containing vaccine, 1st dose";"DTPCV1";11368843.0;10548619.0
"TTETANUS";"Total tetanus";"SEAR";2003.0;7112.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";37054343.0;32479178.0
"TTETANUS";"Total tetanus";"SEAR";2003.0;7112.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";42594786.0;36723571.0
"TTETANUS";"Total tetanus";"SEAR";2004.0;7008.0;"DTP-containing vaccine, 1st dose";"DTPCV1";11325044.0;10696487.0
"TTETANUS";"Total tetanus";"SEAR";2004.0;7008.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";37009544.0;34310477.0
"TTETANUS";"Total tetanus";"SEAR";2004.0;7008.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";35922704.0;24397604.0
"TTETANUS";"Total tetanus";"SEAR";2005.0;6773.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";35500561.0;25151190.0
"TTETANUS";"Total tetanus";"SEAR";2005.0;6773.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";37294374.0;34537964.0
"TTETANUS";"Total tetanus";"SEAR";2005.0;6773.0;"DTP-containing vaccine, 1st dose";"DTPCV1";11500674.0;10235427.0
"TTETANUS";"Total tetanus";"SEAR";2006.0;5015.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";37572262.0;35382429.0
"TTETANUS";"Total tetanus";"SEAR";2006.0;5015.0;"DTP-containing vaccine, 1st dose";"DTPCV1";11539511.0;10659117.0
"TTETANUS";"Total tetanus";"SEAR";2006.0;5015.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";42543693.0;30532135.0
"TTETANUS";"Total tetanus";"SEAR";2007.0;9266.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";38527063.0;29796654.0
"TTETANUS";"Total tetanus";"SEAR";2007.0;9266.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";37561305.0;34807763.0
"TTETANUS";"Total tetanus";"SEAR";2007.0;9266.0;"DTP-containing vaccine, 1st dose";"DTPCV1";39092273.0;37617300.0
"TTETANUS";"Total tetanus";"SEAR";2008.0;4687.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36982901.0;34942782.0
"TTETANUS";"Total tetanus";"SEAR";2008.0;4687.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36982901.0;36528105.0
"TTETANUS";"Total tetanus";"SEAR";2008.0;4687.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";45420017.0;39310754.0
"TTETANUS";"Total tetanus";"SEAR";2009.0;3829.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36676065.0;35504094.0
"TTETANUS";"Total tetanus";"SEAR";2009.0;3829.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36676065.0;36014076.0
"TTETANUS";"Total tetanus";"SEAR";2009.0;3829.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";43863977.0;32556653.0
"TTETANUS";"Total tetanus";"SEAR";2010.0;3402.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36940317.0;35331991.0
"TTETANUS";"Total tetanus";"SEAR";2010.0;3402.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36940317.0;33846370.0
"TTETANUS";"Total tetanus";"SEAR";2010.0;3402.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";39108244.0;31615918.0
"TTETANUS";"Total tetanus";"SEAR";2011.0;4201.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36736202.0;33398467.0
"TTETANUS";"Total tetanus";"SEAR";2011.0;4201.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";44329996.0;38528109.0
"TTETANUS";"Total tetanus";"SEAR";2011.0;4201.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36736202.0;34410639.0
"TTETANUS";"Total tetanus";"SEAR";2012.0;3681.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41266058.0;30794029.0
"TTETANUS";"Total tetanus";"SEAR";2012.0;3681.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36191178.0;32171063.0
"TTETANUS";"Total tetanus";"SEAR";2012.0;3681.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36406233.0;33413284.0
"TTETANUS";"Total tetanus";"SEAR";2013.0;4153.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";42715731.0;26498840.0
"TTETANUS";"Total tetanus";"SEAR";2013.0;4153.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36347077.0;29693664.0
"TTETANUS";"Total tetanus";"SEAR";2013.0;4153.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36705050.0;34914495.0
"TTETANUS";"Total tetanus";"SEAR";2014.0;7099.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";10346111.0;10202227.0
"TTETANUS";"Total tetanus";"SEAR";2014.0;7099.0;"DTP-containing vaccine, 1st dose";"DTPCV1";10321006.0;10420191.0
"TTETANUS";"Total tetanus";"SEAR";2014.0;7099.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";11347629.0;6449315.0
"TTETANUS";"Total tetanus";"SEAR";2015.0;3806.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41597074.0;30607754.0
"TTETANUS";"Total tetanus";"SEAR";2015.0;3806.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36473810.0;33247011.0
"TTETANUS";"Total tetanus";"SEAR";2015.0;3806.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36473810.0;34112002.0
"TTETANUS";"Total tetanus";"SEAR";2016.0;5771.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36236175.0;34010928.0
"TTETANUS";"Total tetanus";"SEAR";2016.0;5771.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36236157.0;33227597.0
"TTETANUS";"Total tetanus";"SEAR";2016.0;5771.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41499540.0;30323827.0
"TTETANUS";"Total tetanus";"SEAR";2017.0;6829.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36488793.0;34713040.0
"TTETANUS";"Total tetanus";"SEAR";2017.0;6829.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36919836.0;34107200.0
"TTETANUS";"Total tetanus";"SEAR";2017.0;6829.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41559774.0;32553067.0
"TTETANUS";"Total tetanus";"SEAR";2018.0;7712.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";5599137.0;4145571.0
"TTETANUS";"Total tetanus";"SEAR";2018.0;7712.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";5712383.0;4629020.0
"TTETANUS";"Total tetanus";"SEAR";2018.0;7712.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";5068577.0;4215738.0
"TTETANUS";"Total tetanus";"SEAR";2018.0;7712.0;"DTP-containing vaccine, 1st dose";"DTPCV1";33322762.0;34241047.0
"TTETANUS";"Total tetanus";"SEAR";2018.0;7712.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";33743825.0;33381164.0
"TTETANUS";"Total tetanus";"SEAR";2018.0;7712.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41593080.0;31011549.0
"TTETANUS";"Total tetanus";"SEAR";2019.0;8277.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";46468092.0;32160091.0
"TTETANUS";"Total tetanus";"SEAR";2019.0;8277.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36911308.0;34652140.0
"TTETANUS";"Total tetanus";"SEAR";2019.0;8277.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36911308.0;35647428.0
"TTETANUS";"Total tetanus";"SEAR";2019.0;8277.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";5340332.0;4694131.0
"TTETANUS";"Total tetanus";"SEAR";2019.0;8277.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";6187486.0;4215009.0
"TTETANUS";"Total tetanus";"SEAR";2019.0;8277.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";326081.0;310522.0
"TTETANUS";"Total tetanus";"SEAR";2020.0;1783.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";41490096.0;30041212.0
"TTETANUS";"Total tetanus";"SEAR";2020.0;1783.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36938400.0;32425340.0
"TTETANUS";"Total tetanus";"SEAR";2020.0;1783.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36938337.0;33256088.0
"TTETANUS";"Total tetanus";"SEAR";2020.0;1783.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";5140598.0;2246401.0
"TTETANUS";"Total tetanus";"SEAR";2020.0;1783.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";5625178.0;2708679.0
"TTETANUS";"Total tetanus";"SEAR";2020.0;1783.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";5446160.0;3885744.0
"TTETANUS";"Total tetanus";"SEAR";2021.0;2223.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";4773645.0;2981900.0
"TTETANUS";"Total tetanus";"SEAR";2021.0;2223.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";5203334.0;3392089.0
"TTETANUS";"Total tetanus";"SEAR";2021.0;2223.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";5370574.0;3283324.0
"TTETANUS";"Total tetanus";"SEAR";2021.0;2223.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";40665121.0;29413457.0
"TTETANUS";"Total tetanus";"SEAR";2021.0;2223.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";36400388.0;31346196.0
"TTETANUS";"Total tetanus";"SEAR";2021.0;2223.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36400388.0;32396636.0
"TTETANUS";"Total tetanus";"SEAR";2022.0;894.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";32729156.0;24059799.0
"TTETANUS";"Total tetanus";"SEAR";2022.0;894.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";34800351.0;22146726.0
"TTETANUS";"Total tetanus";"SEAR";2022.0;894.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";4737670.0;4055736.0
"TTETANUS";"Total tetanus";"SEAR";2022.0;894.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";40896439.0;32182929.0
"TTETANUS";"Total tetanus";"SEAR";2022.0;894.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";35923721.0;34571819.0
"TTETANUS";"Total tetanus";"SEAR";2022.0;894.0;"DTP-containing vaccine, 1st dose";"DTPCV1";36226163.0;35493009.0
"TTETANUS";"Total tetanus";"WPR";1999.0;2682.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";3138827.0;3606649.0
"TTETANUS";"Total tetanus";"WPR";1999.0;2682.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";3186603.0;2708014.0
"TTETANUS";"Total tetanus";"WPR";2000.0;2027.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";3656612.0;4613338.0
"TTETANUS";"Total tetanus";"WPR";2000.0;2027.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5616798.0;3816150.0
"TTETANUS";"Total tetanus";"WPR";2000.0;2027.0;"DTP-containing vaccine, 1st dose";"DTPCV1";3655093.0;3366728.0
"TTETANUS";"Total tetanus";"WPR";2001.0;2742.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";18596387.0;16692127.0
"TTETANUS";"Total tetanus";"WPR";2001.0;2742.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5504666.0;3615512.0
"TTETANUS";"Total tetanus";"WPR";2001.0;2742.0;"DTP-containing vaccine, 1st dose";"DTPCV1";17021014.0;15333853.0
"TTETANUS";"Total tetanus";"WPR";2002.0;2394.0;"DTP-containing vaccine, 1st dose";"DTPCV1";18425760.0;17105514.0
"TTETANUS";"Total tetanus";"WPR";2002.0;2394.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";28414504.0;17875856.0
"TTETANUS";"Total tetanus";"WPR";2002.0;2394.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5679280.0;3214058.0
"TTETANUS";"Total tetanus";"WPR";2003.0;2210.0;"DTP-containing vaccine, 1st dose";"DTPCV1";18306780.0;16994056.0
"TTETANUS";"Total tetanus";"WPR";2003.0;2210.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";18357532.0;16929955.0
"TTETANUS";"Total tetanus";"WPR";2003.0;2210.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5764029.0;2916943.0
"TTETANUS";"Total tetanus";"WPR";2004.0;2606.0;"DTP-containing vaccine, 1st dose";"DTPCV1";19162264.0;18264969.0
"TTETANUS";"Total tetanus";"WPR";2004.0;2606.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5490342.0;3535367.0
"TTETANUS";"Total tetanus";"WPR";2004.0;2606.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";18832267.0;17732047.0
"TTETANUS";"Total tetanus";"WPR";2005.0;3966.0;"DTP-containing vaccine, 1st dose";"DTPCV1";18185256.0;17294987.0
"TTETANUS";"Total tetanus";"WPR";2005.0;3966.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5630295.0;3469763.0
"TTETANUS";"Total tetanus";"WPR";2005.0;3966.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";18045451.0;17001362.0
"TTETANUS";"Total tetanus";"WPR";2006.0;2330.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5186100.0;3261434.0
"TTETANUS";"Total tetanus";"WPR";2006.0;2330.0;"DTP-containing vaccine, 1st dose";"DTPCV1";19836610.0;19147248.0
"TTETANUS";"Total tetanus";"WPR";2006.0;2330.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";19507919.0;18729906.0
"TTETANUS";"Total tetanus";"WPR";2007.0;3791.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";20448387.0;19556545.0
"TTETANUS";"Total tetanus";"WPR";2007.0;3791.0;"DTP-containing vaccine, 1st dose";"DTPCV1";20817944.0;20126360.0
"TTETANUS";"Total tetanus";"WPR";2007.0;3791.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5129517.0;2758708.0
"TTETANUS";"Total tetanus";"WPR";2008.0;3328.0;"DTP-containing vaccine, 1st dose";"DTPCV1";23081580.0;22351431.0
"TTETANUS";"Total tetanus";"WPR";2008.0;3328.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";22725358.0;21856344.0
"TTETANUS";"Total tetanus";"WPR";2008.0;3328.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5739878.0;3552540.0
"TTETANUS";"Total tetanus";"WPR";2009.0;1593.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";23256836.0;22658046.0
"TTETANUS";"Total tetanus";"WPR";2009.0;1593.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5659748.0;3396992.0
"TTETANUS";"Total tetanus";"WPR";2009.0;1593.0;"DTP-containing vaccine, 1st dose";"DTPCV1";23560289.0;23134852.0
"TTETANUS";"Total tetanus";"WPR";2010.0;1536.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5828147.0;3064667.0
"TTETANUS";"Total tetanus";"WPR";2010.0;1536.0;"DTP-containing vaccine, 1st dose";"DTPCV1";24804369.0;24223109.0
"TTETANUS";"Total tetanus";"WPR";2010.0;1536.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";24745973.0;24046789.0
"TTETANUS";"Total tetanus";"WPR";2011.0;1949.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";25182840.0;24066215.0
"TTETANUS";"Total tetanus";"WPR";2011.0;1949.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25269604.0;24293268.0
"TTETANUS";"Total tetanus";"WPR";2011.0;1949.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5740697.0;3471161.0
"TTETANUS";"Total tetanus";"WPR";2012.0;516.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";26084965.0;24876430.0
"TTETANUS";"Total tetanus";"WPR";2012.0;516.0;"DTP-containing vaccine, 1st dose";"DTPCV1";26326618.0;25166779.0
"TTETANUS";"Total tetanus";"WPR";2012.0;516.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5554455.0;3532791.0
"TTETANUS";"Total tetanus";"WPR";2013.0;2131.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5861274.0;3477743.0
"TTETANUS";"Total tetanus";"WPR";2013.0;2131.0;"DTP-containing vaccine, 1st dose";"DTPCV1";26137751.0;24521017.0
"TTETANUS";"Total tetanus";"WPR";2013.0;2131.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";26454284.0;24271048.0
"TTETANUS";"Total tetanus";"WPR";2014.0;1704.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";25838939.0;24751382.0
"TTETANUS";"Total tetanus";"WPR";2014.0;1704.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25877337.0;25040027.0
"TTETANUS";"Total tetanus";"WPR";2014.0;1704.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5835139.0;3551755.0
"TTETANUS";"Total tetanus";"WPR";2015.0;1427.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";25755849.0;24208323.0
"TTETANUS";"Total tetanus";"WPR";2015.0;1427.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25195998.0;24019010.0
"TTETANUS";"Total tetanus";"WPR";2015.0;1427.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";3117928.0;2505969.0
"TTETANUS";"Total tetanus";"WPR";2016.0;1533.0;"DTP-containing vaccine, 1st dose";"DTPCV1";25037836.0;24262266.0
"TTETANUS";"Total tetanus";"WPR";2016.0;1533.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";24212445.0;23469576.0
"TTETANUS";"Total tetanus";"WPR";2016.0;1533.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";3163930.0;2527187.0
"TTETANUS";"Total tetanus";"WPR";2017.0;1706.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";3092346.0;2498709.0
"TTETANUS";"Total tetanus";"WPR";2017.0;1706.0;"DTP-containing vaccine, 1st dose";"DTPCV1";26846943.0;25732841.0
"TTETANUS";"Total tetanus";"WPR";2017.0;1706.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";27090972.0;25855087.0
"TTETANUS";"Total tetanus";"WPR";2018.0;1611.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";24056747.0;22299064.0
"TTETANUS";"Total tetanus";"WPR";2018.0;1611.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";20651047.0;20516327.0
"TTETANUS";"Total tetanus";"WPR";2018.0;1611.0;"DTP-containing vaccine, 1st dose";"DTPCV1";23774949.0;22168513.0
"TTETANUS";"Total tetanus";"WPR";2018.0;1611.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";20258567.0;19769007.0
"TTETANUS";"Total tetanus";"WPR";2018.0;1611.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5934456.0;3769900.0
"TTETANUS";"Total tetanus";"WPR";2018.0;1611.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";60302.0;58333.0
"TTETANUS";"Total tetanus";"WPR";2019.0;1625.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";22008152.0;20804604.0
"TTETANUS";"Total tetanus";"WPR";2019.0;1625.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";5254421.0;3382277.0
"TTETANUS";"Total tetanus";"WPR";2019.0;1625.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";20283578.0;19967183.0
"TTETANUS";"Total tetanus";"WPR";2019.0;1625.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";2067968.0;1752908.0
"TTETANUS";"Total tetanus";"WPR";2019.0;1625.0;"DTP-containing vaccine, 1st dose";"DTPCV1";22052229.0;21060875.0
"TTETANUS";"Total tetanus";"WPR";2019.0;1625.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";64371.0;62554.0
"TTETANUS";"Total tetanus";"WPR";2020.0;1220.0;"Tetanus-containing vaccine, 6th dose (3rd booster)";"TTCV6";71292.0;66386.0
"TTETANUS";"Total tetanus";"WPR";2020.0;1220.0;"Tetanus toxoid-containing vaccine, 2nd and subsequent doses";"TT2PLUS";4605527.0;2672291.0
"TTETANUS";"Total tetanus";"WPR";2020.0;1220.0;"DTP-containing vaccine, 1st dose";"DTPCV1";19886584.0;19015250.0
"TTETANUS";"Total tetanus";"WPR";2020.0;1220.0;"DTP-containing vaccine, 3rd dose";"DTPCV3";20981438.0;19953153.0
"TTETANUS";"Total tetanus";"WPR";2020.0;1220.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";19991811.0;19458093.0
"TTETANUS";"Total tetanus";"WPR";2020.0;1220.0;"Tetanus-containing vaccine, 4th dose (1st booster)";"TTCV4";17489340.0;17149391.0
"TTETANUS";"Total tetanus";"WPR";2021.0;986.0;"Tetanus-containing vaccine, 5th dose (2nd booster)";"TTCV5";17432812.0;16935328.0
